symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2025-11-18 18:07:00+00:00,268.46,268.5299,268.27,268.27,26398.0,725.0,268.422772
AAPL,2025-11-18 18:08:00+00:00,268.29,268.41,268.21,268.33,40045.0,1055.0,268.319108
AAPL,2025-11-18 18:09:00+00:00,268.31,268.45,268.24,268.32,41099.0,987.0,268.353758
AAPL,2025-11-18 18:10:00+00:00,268.34,268.43,268.24,268.43,23500.0,656.0,268.354834
AAPL,2025-11-18 18:11:00+00:00,268.425,268.51,268.375,268.43,22852.0,695.0,268.452283
AAPL,2025-11-18 18:12:00+00:00,268.45,268.575,268.33,268.385,46710.0,833.0,268.475852
AAPL,2025-11-18 18:13:00+00:00,268.38,268.49,268.17,268.17,77662.0,1328.0,268.337051
AAPL,2025-11-18 18:14:00+00:00,268.1987,268.55,268.15,268.545,121059.0,1849.0,268.402478
AAPL,2025-11-18 18:15:00+00:00,268.545,268.545,268.02,268.2902,52367.0,1016.0,268.215081
AAPL,2025-11-18 18:16:00+00:00,268.315,268.56,268.315,268.5,67675.0,1073.0,268.461903
AAPL,2025-11-18 18:17:00+00:00,268.515,268.57,268.37,268.39,74313.0,1417.0,268.491991
AAPL,2025-11-18 18:18:00+00:00,268.41,268.5275,268.295,268.45,36805.0,1009.0,268.42319
AAPL,2025-11-18 18:19:00+00:00,268.42,268.58,268.41,268.485,66998.0,1175.0,268.484841
AAPL,2025-11-18 18:20:00+00:00,268.48,268.49,268.27,268.29,68970.0,1344.0,268.410083
AAPL,2025-11-18 18:21:00+00:00,268.28,268.54,268.28,268.5143,34428.0,913.0,268.400542
AAPL,2025-11-18 18:22:00+00:00,268.52,268.62,268.46,268.62,31178.0,944.0,268.538531
AAPL,2025-11-18 18:23:00+00:00,268.625,268.7,268.58,268.6601,29039.0,748.0,268.649701
AAPL,2025-11-18 18:24:00+00:00,268.675,268.79,268.54,268.6902,30672.0,754.0,268.701075
AAPL,2025-11-18 18:25:00+00:00,268.69,268.7363,268.55,268.5801,23435.0,694.0,268.621753
AAPL,2025-11-18 18:26:00+00:00,268.58,268.625,268.5,268.5686,24786.0,657.0,268.56717
AAPL,2025-11-18 18:27:00+00:00,268.57,268.92,268.56,268.87,55842.0,1006.0,268.840887
AAPL,2025-11-18 18:28:00+00:00,268.88,268.93,268.6551,268.695,48908.0,1018.0,268.845243
AAPL,2025-11-18 18:29:00+00:00,268.695,268.695,268.41,268.45,51352.0,983.0,268.526892
AAPL,2025-11-18 18:30:00+00:00,268.43,268.815,268.43,268.75,41174.0,1111.0,268.726787
AAPL,2025-11-18 18:31:00+00:00,268.75,269.01,268.69,268.99,111240.0,1683.0,268.913851
AAPL,2025-11-18 18:32:00+00:00,268.9865,269.1364,268.88,269.09,79289.0,1416.0,269.02362
AAPL,2025-11-18 18:33:00+00:00,269.1,269.1,268.9396,269.04,48708.0,1002.0,269.02169
AAPL,2025-11-18 18:34:00+00:00,269.061,269.13,268.95,269.04,52287.0,1064.0,269.037638
AAPL,2025-11-18 18:35:00+00:00,269.04,269.13,268.84,268.84,47818.0,1072.0,268.998214
AAPL,2025-11-18 18:36:00+00:00,268.83,268.88,268.57,268.64,34310.0,829.0,268.749398
AAPL,2025-11-18 18:37:00+00:00,268.635,268.635,268.365,268.52,51480.0,1143.0,268.477397
AAPL,2025-11-18 18:38:00+00:00,268.51,268.617,268.42,268.52,38347.0,1000.0,268.501856
AAPL,2025-11-18 18:39:00+00:00,268.52,268.69,268.505,268.5251,36274.0,960.0,268.583855
AAPL,2025-11-18 18:40:00+00:00,268.54,268.92,268.54,268.88,71698.0,1530.0,268.751193
AAPL,2025-11-18 18:41:00+00:00,268.86,268.86,268.72,268.75,36211.0,943.0,268.7792
AAPL,2025-11-18 18:42:00+00:00,268.75,268.76,268.48,268.67,64852.0,1580.0,268.600466
AAPL,2025-11-18 18:43:00+00:00,268.66,268.715,268.4,268.69,87353.0,1561.0,268.548663
AAPL,2025-11-18 18:44:00+00:00,268.7,268.73,268.5515,268.57,56378.0,821.0,268.620674
AAPL,2025-11-18 18:45:00+00:00,268.561,268.7206,268.49,268.605,44431.0,836.0,268.60493
AAPL,2025-11-18 18:46:00+00:00,268.65,268.8392,268.65,268.74,25906.0,711.0,268.731789
AAPL,2025-11-18 18:47:00+00:00,268.7399,268.84,268.66,268.755,34697.0,841.0,268.768032
AAPL,2025-11-18 18:48:00+00:00,268.77,268.82,268.59,268.665,34874.0,955.0,268.669397
AAPL,2025-11-18 18:49:00+00:00,268.65,268.94,268.6,268.905,49116.0,1078.0,268.752567
AAPL,2025-11-18 18:50:00+00:00,268.91,268.94,268.78,268.91,26181.0,738.0,268.852893
AAPL,2025-11-18 18:51:00+00:00,268.92,269.0865,268.92,269.0784,25556.0,774.0,268.994574
AAPL,2025-11-18 18:52:00+00:00,269.05,269.2,268.99,269.18,38244.0,889.0,269.136268
AAPL,2025-11-18 18:53:00+00:00,269.15,269.22,269.04,269.04,46032.0,1015.0,269.141815
AAPL,2025-11-18 18:54:00+00:00,269.07,269.15,268.99,269.0,28088.0,849.0,269.080072
AAPL,2025-11-18 18:55:00+00:00,269.0,269.0,268.65,268.699,60041.0,1615.0,268.809866
AAPL,2025-11-18 18:56:00+00:00,268.63,268.74,268.54,268.67,37704.0,1055.0,268.656764
AAPL,2025-11-18 18:57:00+00:00,268.67,268.705,268.56,268.56,31269.0,711.0,268.623926
AAPL,2025-11-18 18:58:00+00:00,268.58,268.59,268.34,268.3575,46946.0,1112.0,268.435543
AAPL,2025-11-18 18:59:00+00:00,268.365,268.4,268.17,268.27,64301.0,1152.0,268.250891
AAPL,2025-11-18 19:00:00+00:00,268.27,268.47,268.16,268.41,84328.0,1142.0,268.257664
AAPL,2025-11-18 19:01:00+00:00,268.39,268.74,268.3625,268.52,70977.0,1295.0,268.595356
AAPL,2025-11-18 19:02:00+00:00,268.54,268.54,268.33,268.44,41643.0,1011.0,268.434383
AAPL,2025-11-18 19:03:00+00:00,268.43,268.43,268.1,268.25,45378.0,1040.0,268.257068
AAPL,2025-11-18 19:04:00+00:00,268.29,268.41,268.23,268.32,31955.0,679.0,268.302517
AAPL,2025-11-18 19:05:00+00:00,268.315,268.53,268.31,268.44,48448.0,837.0,268.428031
AAPL,2025-11-18 19:06:00+00:00,268.445,268.48,268.3401,268.4601,31734.0,647.0,268.418711
AAPL,2025-11-18 19:07:00+00:00,268.455,268.58,268.38,268.4799,36737.0,665.0,268.453688
AAPL,2025-11-18 19:08:00+00:00,268.45,268.505,268.36,268.47,38181.0,698.0,268.422943
AAPL,2025-11-18 19:09:00+00:00,268.47,268.68,268.42,268.63,41612.0,852.0,268.565588
AAPL,2025-11-18 19:10:00+00:00,268.64,268.64,268.38,268.41,62772.0,933.0,268.473275
AAPL,2025-11-18 19:11:00+00:00,268.39,268.44,268.26,268.29,75316.0,933.0,268.334606
AAPL,2025-11-18 19:12:00+00:00,268.33,268.48,268.32,268.395,37973.0,647.0,268.376229
AAPL,2025-11-18 19:13:00+00:00,268.39,268.54,268.24,268.505,62893.0,1069.0,268.359092
AAPL,2025-11-18 19:14:00+00:00,268.51,268.61,268.4604,268.485,32954.0,604.0,268.533266
AAPL,2025-11-18 19:15:00+00:00,268.49,268.505,268.23,268.27,29599.0,781.0,268.374785
AAPL,2025-11-18 19:16:00+00:00,268.28,268.32,268.14,268.29,58292.0,873.0,268.214912
AAPL,2025-11-18 19:17:00+00:00,268.28,268.29,268.09,268.1722,31120.0,705.0,268.177268
AAPL,2025-11-18 19:18:00+00:00,268.18,268.36,268.18,268.27,31928.0,661.0,268.238884
AAPL,2025-11-18 19:19:00+00:00,268.26,268.48,268.22,268.43,45612.0,969.0,268.362862
AAPL,2025-11-18 19:20:00+00:00,268.43,268.52,268.25,268.28,42462.0,923.0,268.436067
AAPL,2025-11-18 19:21:00+00:00,268.29,268.29,268.075,268.075,38655.0,858.0,268.199755
AAPL,2025-11-18 19:22:00+00:00,268.09,268.25,268.07,268.158,51465.0,779.0,268.149433
AAPL,2025-11-18 19:23:00+00:00,268.16,268.18,267.99,268.09,48195.0,959.0,268.045348
AAPL,2025-11-18 19:24:00+00:00,268.09,268.1,267.97,268.08,36252.0,710.0,268.040943
AAPL,2025-11-18 19:25:00+00:00,268.11,268.32,268.1,268.25,49234.0,1060.0,268.223164
AAPL,2025-11-18 19:26:00+00:00,268.27,268.32,268.19,268.21,29846.0,634.0,268.266373
AAPL,2025-11-18 19:27:00+00:00,268.19,268.23,268.05,268.125,34440.0,653.0,268.117305
AAPL,2025-11-18 19:28:00+00:00,268.125,268.125,267.96,267.98,43662.0,707.0,268.019018
AAPL,2025-11-18 19:29:00+00:00,267.98,268.05,267.96,268.0345,39064.0,639.0,267.999081
AAPL,2025-11-18 19:30:00+00:00,268.05,268.07,267.94,267.94,38490.0,793.0,268.012213
AAPL,2025-11-18 19:31:00+00:00,267.9204,267.9922,267.85,267.88,58990.0,1094.0,267.911199
AAPL,2025-11-18 19:32:00+00:00,267.89,267.89,267.68,267.85,81287.0,1358.0,267.758859
AAPL,2025-11-18 19:33:00+00:00,267.88,267.99,267.82,267.93,42406.0,822.0,267.887742
AAPL,2025-11-18 19:34:00+00:00,267.94,267.99,267.87,267.87,33687.0,940.0,267.933582
AAPL,2025-11-18 19:35:00+00:00,267.88,268.1,267.79,268.1,38246.0,786.0,267.941624
AAPL,2025-11-18 19:36:00+00:00,268.11,268.18,268.05,268.11,40882.0,812.0,268.110064
AAPL,2025-11-18 19:37:00+00:00,268.13,268.38,268.1175,268.1402,53949.0,1041.0,268.255154
AAPL,2025-11-18 19:38:00+00:00,268.14,268.41,268.09,268.36,64071.0,1174.0,268.226811
AAPL,2025-11-18 19:39:00+00:00,268.39,268.6,268.375,268.585,53036.0,960.0,268.496586
AAPL,2025-11-18 19:40:00+00:00,268.58,268.74,268.51,268.64,67308.0,1333.0,268.629284
AAPL,2025-11-18 19:41:00+00:00,268.63,268.66,268.41,268.425,61890.0,968.0,268.533515
AAPL,2025-11-18 19:42:00+00:00,268.42,268.51,268.36,268.45,37215.0,717.0,268.431834
AAPL,2025-11-18 19:43:00+00:00,268.44,268.49,268.37,268.38,30051.0,669.0,268.434477
AAPL,2025-11-18 19:44:00+00:00,268.37,268.41,268.0,268.1,40173.0,947.0,268.233006
AAPL,2025-11-18 19:45:00+00:00,268.1,268.36,268.04,268.2901,39723.0,868.0,268.198586
AAPL,2025-11-18 19:46:00+00:00,268.29,268.29,268.115,268.225,34261.0,719.0,268.208647
AAPL,2025-11-18 19:47:00+00:00,268.235,268.58,268.235,268.545,93210.0,1255.0,268.459769
AAPL,2025-11-18 19:48:00+00:00,268.53,268.57,268.28,268.32,67783.0,1045.0,268.44913
AAPL,2025-11-18 19:49:00+00:00,268.305,268.4,268.24,268.33,75698.0,915.0,268.332986
AAPL,2025-11-18 19:50:00+00:00,268.33,268.46,268.2,268.42,37158.0,840.0,268.348155
AAPL,2025-11-18 19:51:00+00:00,268.415,268.49,268.28,268.38,35624.0,815.0,268.391658
AAPL,2025-11-18 19:52:00+00:00,268.37,268.4,268.31,268.34,27179.0,647.0,268.348688
AAPL,2025-11-18 19:53:00+00:00,268.35,268.4,268.19,268.25,39124.0,884.0,268.302617
AAPL,2025-11-18 19:54:00+00:00,268.29,268.29,268.12,268.12,21154.0,576.0,268.208219
AAPL,2025-11-18 19:55:00+00:00,268.12,268.29,268.03,268.2745,40703.0,982.0,268.148501
AAPL,2025-11-18 19:56:00+00:00,268.24,268.53,268.225,268.5141,41883.0,982.0,268.365575
AAPL,2025-11-18 19:57:00+00:00,268.55,268.665,268.53,268.58,72782.0,1041.0,268.607511
AAPL,2025-11-18 19:58:00+00:00,268.57,268.6699,268.52,268.585,53837.0,812.0,268.611117
AAPL,2025-11-18 19:59:00+00:00,268.585,268.8,268.581,268.795,46634.0,947.0,268.670999
AAPL,2025-11-18 20:00:00+00:00,268.79,268.93,268.7339,268.885,46884.0,913.0,268.849787
AAPL,2025-11-18 20:01:00+00:00,268.91,268.925,268.705,268.82,33954.0,800.0,268.80818
AAPL,2025-11-18 20:02:00+00:00,268.84,268.87,268.56,268.69,41883.0,866.0,268.730041
AAPL,2025-11-18 20:03:00+00:00,268.68,268.69,268.46,268.47,38356.0,804.0,268.556593
AAPL,2025-11-18 20:04:00+00:00,268.49,268.51,268.37,268.44,29800.0,668.0,268.446689
AAPL,2025-11-18 20:05:00+00:00,268.4473,268.48,268.29,268.3,40169.0,937.0,268.366461
AAPL,2025-11-18 20:06:00+00:00,268.27,268.333,268.2,268.255,33010.0,860.0,268.258379
AAPL,2025-11-18 20:07:00+00:00,268.255,268.29,268.17,268.285,37684.0,834.0,268.230757
AAPL,2025-11-18 20:08:00+00:00,268.33,268.34,268.19,268.19,47701.0,692.0,268.29342
AAPL,2025-11-18 20:09:00+00:00,268.22,268.335,268.19,268.2575,25804.0,574.0,268.255074
AAPL,2025-11-18 20:10:00+00:00,268.24,268.44,268.19,268.34,44440.0,965.0,268.343755
AAPL,2025-11-18 20:11:00+00:00,268.42,268.42,268.235,268.29,44228.0,856.0,268.310862
AAPL,2025-11-18 20:12:00+00:00,268.32,268.3464,268.2,268.22,36914.0,741.0,268.257415
AAPL,2025-11-18 20:13:00+00:00,268.2,268.22,268.1087,268.2,45922.0,913.0,268.152055
AAPL,2025-11-18 20:14:00+00:00,268.2,268.31,268.12,268.28,52802.0,992.0,268.230828
AAPL,2025-11-18 20:15:00+00:00,268.27,268.44,268.24,268.42,37428.0,826.0,268.324368
AAPL,2025-11-18 20:16:00+00:00,268.41,268.52,268.23,268.32,38702.0,846.0,268.379948
AAPL,2025-11-18 20:17:00+00:00,268.325,268.5,268.27,268.285,55256.0,962.0,268.383434
AAPL,2025-11-18 20:18:00+00:00,268.27,268.34,268.18,268.26,42936.0,928.0,268.261895
AAPL,2025-11-18 20:19:00+00:00,268.27,268.31,268.1201,268.1201,51644.0,940.0,268.222092
AAPL,2025-11-18 20:20:00+00:00,268.16,268.285,268.12,268.27,34077.0,750.0,268.190846
AAPL,2025-11-18 20:21:00+00:00,268.27,268.4858,268.27,268.39,53312.0,1022.0,268.392647
AAPL,2025-11-18 20:22:00+00:00,268.38,268.47,268.36,268.43,34030.0,714.0,268.417833
AAPL,2025-11-18 20:23:00+00:00,268.4,268.44,268.35,268.37,33285.0,741.0,268.385849
AAPL,2025-11-18 20:24:00+00:00,268.37,268.3802,268.24,268.38,70316.0,1221.0,268.304455
AAPL,2025-11-18 20:25:00+00:00,268.385,268.39,268.16,268.23,75863.0,1594.0,268.286593
AAPL,2025-11-18 20:26:00+00:00,268.23,268.36,268.06,268.21,58510.0,1152.0,268.193288
AAPL,2025-11-18 20:27:00+00:00,268.19,268.2199,268.12,268.155,47772.0,912.0,268.167768
AAPL,2025-11-18 20:28:00+00:00,268.14,268.17,267.975,268.16,59956.0,1228.0,268.080041
AAPL,2025-11-18 20:29:00+00:00,268.14,268.29,268.08,268.28,65940.0,1206.0,268.195396
AAPL,2025-11-18 20:30:00+00:00,268.3,268.39,268.13,268.3,77827.0,1578.0,268.263197
AAPL,2025-11-18 20:31:00+00:00,268.3,268.35,268.09,268.13,41393.0,953.0,268.182806
AAPL,2025-11-18 20:32:00+00:00,268.14,268.205,268.095,268.1,32702.0,875.0,268.143159
AAPL,2025-11-18 20:33:00+00:00,268.1115,268.16,268.02,268.1,56671.0,1268.0,268.08434
AAPL,2025-11-18 20:34:00+00:00,268.09,268.12,267.93,267.96,51212.0,1205.0,268.032715
AAPL,2025-11-18 20:35:00+00:00,267.97,268.09,267.94,267.965,63766.0,1386.0,268.009543
AAPL,2025-11-18 20:36:00+00:00,267.965,268.05,267.94,268.0,83264.0,1472.0,267.988838
AAPL,2025-11-18 20:37:00+00:00,268.01,268.18,267.99,268.15,55410.0,1386.0,268.083885
AAPL,2025-11-18 20:38:00+00:00,268.15,268.37,268.13,268.31,77576.0,1719.0,268.238384
AAPL,2025-11-18 20:39:00+00:00,268.31,268.34,268.2,268.28,50924.0,1133.0,268.250556
AAPL,2025-11-18 20:40:00+00:00,268.27,268.43,268.12,268.12,84247.0,1280.0,268.316834
AAPL,2025-11-18 20:41:00+00:00,268.15,268.34,268.12,268.12,58235.0,1324.0,268.230969
AAPL,2025-11-18 20:42:00+00:00,268.16,268.16,267.97,268.01,56848.0,1163.0,268.044769
AAPL,2025-11-18 20:43:00+00:00,268.05,268.09,267.9,268.05,62192.0,1411.0,268.006927
AAPL,2025-11-18 20:44:00+00:00,268.0685,268.08,267.89,267.89,64493.0,1397.0,267.997621
AAPL,2025-11-18 20:45:00+00:00,267.93,268.02,267.87,267.93,65922.0,1336.0,267.943256
AAPL,2025-11-18 20:46:00+00:00,267.95,267.95,267.57,267.6235,63024.0,1249.0,267.752291
AAPL,2025-11-18 20:47:00+00:00,267.63,267.88,267.58,267.83,67636.0,1440.0,267.749096
AAPL,2025-11-18 20:48:00+00:00,267.84,267.91,267.71,267.83,93060.0,1876.0,267.795878
AAPL,2025-11-18 20:49:00+00:00,267.83,267.86,267.645,267.655,79414.0,1925.0,267.741429
AAPL,2025-11-18 20:50:00+00:00,267.66,268.09,267.66,268.08,182391.0,4334.0,267.919749
AAPL,2025-11-18 20:51:00+00:00,268.1,268.22,267.77,267.82,117141.0,2740.0,267.978341
AAPL,2025-11-18 20:52:00+00:00,267.85,267.93,267.78,267.81,87202.0,2357.0,267.861642
AAPL,2025-11-18 20:53:00+00:00,267.81,267.83,267.62,267.715,147926.0,3389.0,267.710687
AAPL,2025-11-18 20:54:00+00:00,267.7,267.82,267.39,267.71,222614.0,4266.0,267.736242
AAPL,2025-11-18 20:55:00+00:00,267.64,267.905,267.37,267.75,271078.0,5400.0,267.761134
AAPL,2025-11-18 20:56:00+00:00,267.745,267.8,267.62,267.68,208991.0,4460.0,267.702471
AAPL,2025-11-18 20:57:00+00:00,267.68,267.78,267.57,267.65,286236.0,5431.0,267.655454
AAPL,2025-11-18 20:58:00+00:00,267.65,267.76,267.34,267.51,514291.0,7792.0,267.507384
AAPL,2025-11-18 20:59:00+00:00,267.5,267.8,267.33,267.43,1024660.0,13844.0,267.550615
AAPL,2025-11-18 21:00:00+00:00,267.4098,267.95,267.4098,267.44,8780498.0,375.0,267.440046
AAPL,2025-11-18 21:01:00+00:00,267.02,267.47,266.69,267.0,24147.0,284.0,266.939134
AAPL,2025-11-18 21:02:00+00:00,267.06,267.26,266.75,266.75,44663.0,232.0,266.793991
AAPL,2025-11-18 21:03:00+00:00,266.98,267.2,266.96,267.2,24148.0,38.0,267.056838
AAPL,2025-11-18 21:04:00+00:00,267.2,267.44,267.15,267.37,107394.0,74.0,267.385049
AAPL,2025-11-18 21:05:00+00:00,267.4387,267.4387,267.4387,267.4387,1632876.0,50.0,267.4387
AAPL,2025-11-18 21:06:00+00:00,267.44,267.44,267.4,267.4,796.0,23.0,267.41023
AAPL,2025-11-18 21:07:00+00:00,267.35,267.35,267.27,267.27,211478.0,334.0,267.307868
AAPL,2025-11-18 21:08:00+00:00,267.1,267.3,267.1,267.3,653.0,19.0,267.202867
AAPL,2025-11-18 21:11:00+00:00,267.4037,267.4037,267.39,267.39,1137.0,32.0,267.400148
AAPL,2025-11-18 21:12:00+00:00,267.3,267.32,267.3,267.32,1502.0,32.0,267.318182
AAPL,2025-11-18 21:13:00+00:00,267.26,267.26,267.26,267.26,100969.0,52.0,267.26
AAPL,2025-11-18 21:14:00+00:00,267.29,267.3,267.26,267.3,1027.0,45.0,267.280595
AAPL,2025-11-18 21:15:00+00:00,267.25,267.25,267.2,267.2,1226.0,60.0,267.242948
AAPL,2025-11-18 21:16:00+00:00,267.2,267.2,267.2,267.2,514.0,39.0,267.2
AAPL,2025-11-18 21:17:00+00:00,267.0747,267.0747,267.0411,267.0411,1707.0,31.0,267.0467
AAPL,2025-11-18 21:19:00+00:00,267.16,267.2,267.12,267.2,800.0,22.0,267.154717
AAPL,2025-11-18 21:22:00+00:00,267.11,267.11,267.11,267.11,1305.0,42.0,267.11
AAPL,2025-11-18 21:23:00+00:00,267.0,267.17,267.0,267.17,1212.0,39.0,267.0425
AAPL,2025-11-18 21:25:00+00:00,267.19,267.19,267.19,267.19,324.0,16.0,267.19
AAPL,2025-11-18 21:26:00+00:00,267.3,267.3,267.3,267.3,252.0,14.0,267.3
AAPL,2025-11-18 21:27:00+00:00,267.22,267.22,267.2,267.2,1289.0,17.0,267.218182
AAPL,2025-11-18 21:28:00+00:00,267.19,267.19,267.1,267.11,1702.0,54.0,267.108584
AAPL,2025-11-18 21:31:00+00:00,267.0272,267.0272,267.0272,267.0272,213.0,16.0,267.0272
AAPL,2025-11-18 21:32:00+00:00,267.12,267.12,267.08,267.08,1241.0,50.0,267.093333
AAPL,2025-11-18 21:34:00+00:00,267.01,267.0762,267.01,267.0762,496.0,18.0,267.03655
AAPL,2025-11-18 21:36:00+00:00,267.06,267.06,267.06,267.06,128.0,14.0,267.06
AAPL,2025-11-18 21:38:00+00:00,267.29,267.3,267.21,267.21,1437.0,47.0,267.286072
AAPL,2025-11-18 21:39:00+00:00,267.24,267.24,267.24,267.24,367.0,23.0,267.24
AAPL,2025-11-18 21:42:00+00:00,267.2,267.2,267.2,267.2,220.0,11.0,267.2
AAPL,2025-11-18 21:43:00+00:00,267.14,267.28,267.13,267.28,4954.0,65.0,267.26582
AAPL,2025-11-18 21:47:00+00:00,267.2125,267.2125,267.15,267.15,519.0,12.0,267.167413
AAPL,2025-11-18 21:48:00+00:00,267.23,267.23,267.21,267.21,936.0,11.0,267.227503
AAPL,2025-11-18 21:50:00+00:00,267.44,267.44,267.24,267.2401,4241.0,45.0,267.410188
AAPL,2025-11-18 21:51:00+00:00,267.15,267.24,267.0,267.24,2166.0,70.0,267.161837
AAPL,2025-11-18 21:52:00+00:00,267.18,267.18,267.18,267.18,366.0,17.0,267.18
AAPL,2025-11-18 21:56:00+00:00,267.05,267.05,267.05,267.05,312.0,18.0,267.05
AAPL,2025-11-18 21:57:00+00:00,267.02,267.02,267.02,267.02,246.0,11.0,267.02
AAPL,2025-11-18 21:58:00+00:00,267.02,267.02,267.0,267.0,2266.0,76.0,267.007667
AAPL,2025-11-18 21:59:00+00:00,266.9725,266.9982,266.9725,266.9982,1285.0,14.0,266.99571
AAPL,2025-11-18 22:00:00+00:00,266.8052,266.9,266.8052,266.9,567.0,26.0,266.8526
AAPL,2025-11-18 22:02:00+00:00,266.9,266.9,266.9,266.9,907.0,33.0,266.9
AAPL,2025-11-18 22:06:00+00:00,266.7863,266.7863,266.7863,266.7863,203.0,9.0,266.7863
AAPL,2025-11-18 22:07:00+00:00,266.9,266.9,266.9,266.9,273.0,8.0,266.9
AAPL,2025-11-18 22:12:00+00:00,267.08,267.08,267.08,267.08,133.0,14.0,267.08
AAPL,2025-11-18 22:14:00+00:00,266.9,266.9,266.9,266.9,230.0,6.0,266.9
AAPL,2025-11-18 22:17:00+00:00,266.96,267.0,266.96,267.0,1240.0,34.0,266.990017
AAPL,2025-11-18 22:27:00+00:00,266.91,266.91,266.91,266.91,245.0,10.0,266.91
AAPL,2025-11-18 22:28:00+00:00,266.9999,266.9999,266.9999,266.9999,273.0,14.0,266.9999
AAPL,2025-11-18 22:29:00+00:00,266.9919,266.9919,266.99,266.99,612.0,7.0,266.990958
AAPL,2025-11-18 22:34:00+00:00,267.0,267.0,266.95,266.95,1692.0,9.0,266.988215
AAPL,2025-11-18 22:35:00+00:00,266.95,266.95,266.95,266.95,185.0,4.0,266.95
AAPL,2025-11-18 22:36:00+00:00,266.9,266.9,266.77,266.77,264.0,12.0,266.835
AAPL,2025-11-18 22:38:00+00:00,266.83,266.83,266.82,266.82,404.0,10.0,266.822625
AAPL,2025-11-18 22:40:00+00:00,266.86,266.86,266.86,266.86,233.0,9.0,266.86
AAPL,2025-11-18 22:42:00+00:00,266.83,266.83,266.83,266.83,274.0,18.0,266.83
AAPL,2025-11-18 22:46:00+00:00,266.85,266.85,266.85,266.85,320.0,8.0,266.85
AAPL,2025-11-18 22:49:00+00:00,266.85,266.85,266.85,266.85,420.0,10.0,266.85
AAPL,2025-11-18 22:51:00+00:00,266.9499,266.9499,266.9499,266.9499,1006.0,6.0,266.9499
AAPL,2025-11-18 22:52:00+00:00,266.9,266.9,266.83,266.83,1081.0,9.0,266.861126
AAPL,2025-11-18 22:56:00+00:00,266.9,266.9,266.9,266.9,525.0,7.0,266.9
AAPL,2025-11-18 23:00:00+00:00,266.95,267.25,266.95,267.25,1786.0,63.0,267.035233
AAPL,2025-11-18 23:01:00+00:00,267.24,267.37,267.24,267.37,3480.0,40.0,267.267682
AAPL,2025-11-18 23:02:00+00:00,267.3,267.39,267.3,267.39,1192.0,19.0,267.334612
AAPL,2025-11-18 23:04:00+00:00,267.4,267.44,267.4,267.43,2154.0,46.0,267.428654
AAPL,2025-11-18 23:05:00+00:00,267.6,267.96,267.6,267.96,1974.0,65.0,267.704444
AAPL,2025-11-18 23:06:00+00:00,267.58,267.9317,267.58,267.9317,421.0,8.0,267.760359
AAPL,2025-11-18 23:07:00+00:00,267.94,267.94,267.94,267.94,281.0,11.0,267.94
AAPL,2025-11-18 23:10:00+00:00,267.9308,267.9308,267.9308,267.9308,44467.0,8.0,267.9308
AAPL,2025-11-18 23:11:00+00:00,267.94,267.94,267.6,267.6,1395.0,20.0,267.89618
AAPL,2025-11-18 23:12:00+00:00,267.88,267.9,267.88,267.9,525.0,15.0,267.8925
AAPL,2025-11-18 23:13:00+00:00,267.64,267.64,267.64,267.64,582.0,11.0,267.64
AAPL,2025-11-18 23:14:00+00:00,267.64,267.64,267.6,267.6,646.0,10.0,267.629583
AAPL,2025-11-18 23:15:00+00:00,267.5675,267.5675,267.5675,267.5675,476.0,11.0,267.5675
AAPL,2025-11-18 23:16:00+00:00,267.64,267.67,267.64,267.67,791.0,18.0,267.647009
AAPL,2025-11-18 23:20:00+00:00,267.7,267.7,267.7,267.7,153.0,9.0,267.7
AAPL,2025-11-18 23:21:00+00:00,267.82,267.82,267.82,267.82,656.0,24.0,267.82
AAPL,2025-11-18 23:22:00+00:00,267.84,267.84,267.84,267.84,100.0,1.0,267.84
AAPL,2025-11-18 23:23:00+00:00,267.69,267.8387,267.67,267.8387,1086.0,30.0,267.73974
AAPL,2025-11-18 23:24:00+00:00,267.83,268.0,267.83,268.0,1388.0,50.0,267.919248
AAPL,2025-11-18 23:25:00+00:00,268.05,268.05,268.05,268.05,254.0,3.0,268.05
AAPL,2025-11-18 23:27:00+00:00,268.0,268.0,268.0,268.0,246.0,12.0,268.0
AAPL,2025-11-18 23:28:00+00:00,267.8,267.8,267.78,267.78,901.0,21.0,267.786667
AAPL,2025-11-18 23:29:00+00:00,267.81,267.81,267.76,267.76,649.0,15.0,267.776715
AAPL,2025-11-18 23:32:00+00:00,267.96,268.0,267.96,268.0,1532.0,20.0,267.99293
AAPL,2025-11-18 23:38:00+00:00,267.8999,267.8999,267.8999,267.8999,1119.0,5.0,267.8999
AAPL,2025-11-18 23:39:00+00:00,267.66,267.66,267.6,267.6,1534.0,51.0,267.631009
AAPL,2025-11-18 23:46:00+00:00,267.67,267.67,267.67,267.67,174.0,13.0,267.67
AAPL,2025-11-18 23:47:00+00:00,267.5546,267.5546,267.5546,267.5546,209.0,5.0,267.5546
AAPL,2025-11-18 23:50:00+00:00,267.66,267.6695,267.66,267.6695,340.0,18.0,267.66475
AAPL,2025-11-18 23:51:00+00:00,267.67,267.67,267.54,267.54,621.0,8.0,267.648333
AAPL,2025-11-18 23:54:00+00:00,267.58,267.58,267.58,267.58,239.0,7.0,267.58
AAPL,2025-11-18 23:55:00+00:00,267.55,267.55,267.55,267.55,351.0,9.0,267.55
